baterryNo,U,A,T,R,recordtime,recordTime,SOC
5,2211,104,130,4738,2022/1/3 12:55,01031255,0.994402
5,2211,102,130,4738,2022/1/3 12:55,01031255,0.994402
5,2211,102,130,4738,2022/1/3 12:55,01031255,0.994402
5,2209,102,130,4738,2022/1/3 12:56,01031256,0.994351
5,2211,102,130,4738,2022/1/3 12:56,01031256,0.994351
5,2211,102,130,4738,2022/1/3 12:56,01031256,0.994351
5,2209,85,130,4738,2022/1/3 12:56,01031256,0.994351
5,2211,103,130,4738,2022/1/3 12:56,01031256,0.994351
5,2211,101,130,4738,2022/1/3 12:56,01031256,0.994351
5,2211,101,130,4738,2022/1/3 12:57,01031257,0.9943005
5,2212,103,130,4738,2022/1/3 12:57,01031257,0.9943005
5,2212,102,130,4738,2022/1/3 12:57,01031257,0.9943005
5,2212,102,130,4738,2022/1/3 12:57,01031257,0.9943005
5,2209,93,130,4738,2022/1/3 12:57,01031257,0.9943005
5,2212,93,130,4738,2022/1/3 12:57,01031257,0.9943005
5,2212,103,130,4738,2022/1/3 12:58,01031258,0.994249
5,2225,102,130,4738,2022/1/3 12:58,01031258,0.994249
5,2211,96,130,4738,2022/1/3 12:58,01031258,0.994249
5,2212,102,130,4738,2022/1/3 12:58,01031258,0.994249
5,2212,104,130,4738,2022/1/3 12:58,01031258,0.994249
5,2212,104,130,4738,2022/1/3 12:58,01031258,0.994249
5,2210,102,130,4738,2022/1/3 12:59,01031259,0.994198
5,2212,102,130,4738,2022/1/3 12:59,01031259,0.994198
5,2213,102,130,4738,2022/1/3 12:59,01031259,0.994198
5,2213,102,130,4738,2022/1/3 12:59,01031259,0.994198
5,2213,102,130,4738,2022/1/3 12:59,01031259,0.994198
5,2212,101,130,4738,2022/1/3 12:59,01031259,0.994198
5,2213,104,130,4738,2022/1/3 13:00,01031300,0.992066
5,2213,102,130,4738,2022/1/3 13:00,01031300,0.992066
5,2209,85,130,4738,2022/1/3 13:00,01031300,0.992066
5,2212,85,130,4738,2022/1/3 13:00,01031300,0.992066
5,2213,104,130,4738,2022/1/3 13:00,01031300,0.992066
5,2213,102,130,4738,2022/1/3 13:00,01031300,0.992066
5,2217,101,130,4738,2022/1/3 13:01,01031301,0.9920155
5,2213,103,130,4738,2022/1/3 13:01,01031301,0.9920155
5,2214,103,130,4738,2022/1/3 13:01,01031301,0.9920155
5,2214,103,130,4738,2022/1/3 13:01,01031301,0.9920155
5,2214,102,130,4738,2022/1/3 13:01,01031301,0.9920155
5,2211,66,130,4738,2022/1/3 13:01,01031301,0.9920155
5,2214,102,130,4738,2022/1/3 13:02,01031302,0.9919645
5,2214,102,130,4738,2022/1/3 13:02,01031302,0.9919645
5,2213,102,130,4738,2022/1/3 13:02,01031302,0.9919645
5,2214,104,130,4738,2022/1/3 13:02,01031302,0.9919645
5,2215,102,130,4738,2022/1/3 13:02,01031302,0.9919645
5,2211,63,130,4738,2022/1/3 13:02,01031302,0.9919645
5,2213,101,130,4738,2022/1/3 13:03,01031303,0.991914
5,2214,101,130,4738,2022/1/3 13:03,01031303,0.991914
5,2215,102,130,4738,2022/1/3 13:03,01031303,0.991914
5,2214,82,130,4738,2022/1/3 13:03,01031303,0.991914
5,2215,103,130,4738,2022/1/3 13:03,01031303,0.991914
5,2215,103,130,4738,2022/1/3 13:03,01031303,0.991914
5,2215,103,130,4738,2022/1/3 13:04,01031304,0.9918625
5,2215,103,130,4738,2022/1/3 13:04,01031304,0.9918625
5,2215,86,130,4738,2022/1/3 13:04,01031304,0.9918625
5,2215,103,130,4738,2022/1/3 13:04,01031304,0.9918625
5,2215,102,130,4738,2022/1/3 13:04,01031304,0.9918625
5,2216,102,130,4738,2022/1/3 13:04,01031304,0.9918625
5,2215,102,130,4738,2022/1/3 13:05,01031305,0.9918115
5,2216,91,130,4738,2022/1/3 13:05,01031305,0.9918115
5,2216,103,130,4738,2022/1/3 13:05,01031305,0.9918115
5,2216,96,130,4738,2022/1/3 13:05,01031305,0.9918115
5,2213,86,130,4738,2022/1/3 13:05,01031305,0.9918115
5,2216,101,130,4738,2022/1/3 13:05,01031305,0.9918115
5,2216,101,130,4738,2022/1/3 13:06,01031306,0.991761
5,2217,102,130,4738,2022/1/3 13:06,01031306,0.991761
5,2216,102,130,4738,2022/1/3 13:06,01031306,0.991761
5,2217,104,130,4738,2022/1/3 13:06,01031306,0.991761
5,2217,102,130,4738,2022/1/3 13:06,01031306,0.991761
5,2217,102,130,4738,2022/1/3 13:06,01031306,0.991761
5,2217,102,130,4738,2022/1/3 13:07,01031307,0.99171
5,2217,102,130,4738,2022/1/3 13:07,01031307,0.99171
5,2217,101,130,4738,2022/1/3 13:07,01031307,0.99171
5,2217,103,131,4738,2022/1/3 13:07,01031307,0.99171
5,2217,102,131,4738,2022/1/3 13:07,01031307,0.99171
5,2217,102,131,4738,2022/1/3 13:07,01031307,0.99171
5,2216,101,131,4738,2022/1/3 13:08,01031308,0.9916595
5,2217,103,131,4738,2022/1/3 13:08,01031308,0.9916595
5,2218,103,131,4738,2022/1/3 13:08,01031308,0.9916595
5,2216,97,131,4738,2022/1/3 13:08,01031308,0.9916595
5,2217,97,131,4738,2022/1/3 13:08,01031308,0.9916595
5,2218,104,131,4738,2022/1/3 13:08,01031308,0.9916595
5,2216,103,131,4738,2022/1/3 13:09,01031309,0.991608
5,2218,104,131,4738,2022/1/3 13:09,01031309,0.991608
5,2218,103,131,4738,2022/1/3 13:09,01031309,0.991608
5,2219,103,131,4738,2022/1/3 13:09,01031309,0.991608
5,2219,103,131,4738,2022/1/3 13:09,01031309,0.991608
5,2219,103,131,4738,2022/1/3 13:09,01031309,0.991608
5,2219,102,131,4738,2022/1/3 13:10,01031310,0.991557
5,2219,102,131,4738,2022/1/3 13:10,01031310,0.991557
5,2215,89,131,4738,2022/1/3 13:10,01031310,0.991557
5,2218,89,131,4738,2022/1/3 13:10,01031310,0.991557
5,2218,104,131,4738,2022/1/3 13:10,01031310,0.991557
5,2216,104,131,4738,2022/1/3 13:10,01031310,0.991557
5,2219,102,131,4738,2022/1/3 13:11,01031311,0.991506
5,2219,102,131,4738,2022/1/3 13:11,01031311,0.991506
5,2219,102,131,4738,2022/1/3 13:11,01031311,0.991506
5,2219,102,131,4738,2022/1/3 13:11,01031311,0.991506
5,2219,86,131,4738,2022/1/3 13:11,01031311,0.991506
5,2219,103,131,4738,2022/1/3 13:11,01031311,0.991506
5,2219,101,131,4738,2022/1/3 13:12,01031312,0.9914555
5,2220,101,131,4738,2022/1/3 13:12,01031312,0.9914555
5,2219,101,131,4738,2022/1/3 13:12,01031312,0.9914555
5,2220,102,131,4738,2022/1/3 13:12,01031312,0.9914555
5,2220,102,131,4738,2022/1/3 13:12,01031312,0.9914555
5,2218,78,131,4738,2022/1/3 13:12,01031312,0.9914555
5,2220,101,131,4738,2022/1/3 13:13,01031313,0.991405
5,2220,83,131,4738,2022/1/3 13:13,01031313,0.991405
5,2220,83,131,4738,2022/1/3 13:13,01031313,0.991405
5,2220,103,131,4738,2022/1/3 13:13,01031313,0.991405
5,2221,103,131,4738,2022/1/3 13:13,01031313,0.991405
5,2221,102,131,4738,2022/1/3 13:13,01031313,0.991405
5,2221,102,131,4738,2022/1/3 13:14,01031314,0.991354
5,2221,102,131,4738,2022/1/3 13:14,01031314,0.991354
5,2221,102,131,4738,2022/1/3 13:14,01031314,0.991354
5,2221,102,131,4738,2022/1/3 13:14,01031314,0.991354
5,2220,91,131,4738,2022/1/3 13:14,01031314,0.991354
5,2221,101,131,4738,2022/1/3 13:14,01031314,0.991354
5,2219,101,131,4738,2022/1/3 13:15,01031315,0.9913035
5,2222,98,131,4738,2022/1/3 13:15,01031315,0.9913035
5,2221,102,131,4738,2022/1/3 13:15,01031315,0.9913035
5,2222,102,131,4738,2022/1/3 13:15,01031315,0.9913035
5,2221,102,131,4738,2022/1/3 13:15,01031315,0.9913035
5,2222,102,131,4738,2022/1/3 13:15,01031315,0.9913035
5,2219,102,131,4738,2022/1/3 13:16,01031316,0.9912525
5,2222,95,131,4738,2022/1/3 13:16,01031316,0.9912525
5,2222,102,131,4738,2022/1/3 13:16,01031316,0.9912525
5,2219,83,131,4738,2022/1/3 13:16,01031316,0.9912525
5,2220,92,131,4738,2022/1/3 13:16,01031316,0.9912525
5,2222,92,131,4738,2022/1/3 13:16,01031316,0.9912525
5,2222,102,131,4738,2022/1/3 13:17,01031317,0.9912015
5,2222,102,131,4738,2022/1/3 13:17,01031317,0.9912015
5,2222,102,131,4738,2022/1/3 13:17,01031317,0.9912015
5,2221,92,131,4738,2022/1/3 13:17,01031317,0.9912015
5,2223,92,131,4738,2022/1/3 13:17,01031317,0.9912015
5,2221,101,131,4738,2022/1/3 13:17,01031317,0.9912015
5,2222,103,131,4738,2022/1/3 13:18,01031318,0.99115
5,2223,102,131,4738,2022/1/3 13:18,01031318,0.99115
5,2223,103,131,4738,2022/1/3 13:18,01031318,0.99115
5,2223,102,131,4738,2022/1/3 13:18,01031318,0.99115
5,2223,102,131,4738,2022/1/3 13:18,01031318,0.99115
5,2221,102,131,4738,2022/1/3 13:18,01031318,0.99115
5,2223,102,131,4738,2022/1/3 13:19,01031319,0.991099
5,2224,102,131,4738,2022/1/3 13:19,01031319,0.991099
5,2223,102,131,4738,2022/1/3 13:19,01031319,0.991099
5,2221,90,131,4738,2022/1/3 13:19,01031319,0.991099
5,2224,90,131,4738,2022/1/3 13:19,01031319,0.991099
5,2224,103,131,4738,2022/1/3 13:19,01031319,0.991099
5,2224,102,131,4738,2022/1/3 13:20,01031320,0.991048
5,2224,102,131,4738,2022/1/3 13:20,01031320,0.991048
5,2223,101,131,4738,2022/1/3 13:20,01031320,0.991048
5,2224,101,131,4738,2022/1/3 13:20,01031320,0.991048
5,2224,103,131,4738,2022/1/3 13:20,01031320,0.991048
5,2225,103,131,4738,2022/1/3 13:21,01031321,0.9909965
5,2236,100,131,4738,2022/1/3 13:21,01031321,0.9909965
5,2223,103,131,4738,2022/1/3 13:21,01031321,0.9909965
5,2225,103,131,4738,2022/1/3 13:21,01031321,0.9909965
5,2225,102,131,4738,2022/1/3 13:21,01031321,0.9909965
5,2225,103,131,4738,2022/1/3 13:21,01031321,0.9909965
5,2225,102,131,4738,2022/1/3 13:22,01031322,0.9909455
5,2224,92,131,4738,2022/1/3 13:22,01031322,0.9909455
5,2225,92,131,4738,2022/1/3 13:22,01031322,0.9909455
5,2225,101,131,4738,2022/1/3 13:22,01031322,0.9909455
5,2225,102,131,4738,2022/1/3 13:22,01031322,0.9909455
5,2226,102,131,4738,2022/1/3 13:22,01031322,0.9909455
5,2226,102,131,4738,2022/1/3 13:23,01031323,0.9908945
5,2226,102,131,4738,2022/1/3 13:23,01031323,0.9908945
5,2225,102,131,4738,2022/1/3 13:23,01031323,0.9908945
5,2226,103,131,4738,2022/1/3 13:23,01031323,0.9908945
5,2226,103,131,4738,2022/1/3 13:23,01031323,0.9908945
5,2226,102,131,4738,2022/1/3 13:23,01031323,0.9908945
5,2226,102,131,4738,2022/1/3 13:24,01031324,0.9908435
5,2223,102,131,4738,2022/1/3 13:24,01031324,0.9908435
5,2226,96,131,4738,2022/1/3 13:24,01031324,0.9908435
5,2226,102,131,4738,2022/1/3 13:24,01031324,0.9908435
5,2227,103,131,4738,2022/1/3 13:24,01031324,0.9908435
5,2227,102,131,4738,2022/1/3 13:24,01031324,0.9908435
5,2227,102,131,4738,2022/1/3 13:25,01031325,0.9907925
5,2225,73,131,4738,2022/1/3 13:25,01031325,0.9907925
5,2226,102,131,4738,2022/1/3 13:25,01031325,0.9907925
5,2227,102,131,4738,2022/1/3 13:25,01031325,0.9907925
5,2227,189,131,4738,2022/1/3 13:25,01031325,0.9907925
5,2227,189,131,4738,2022/1/3 13:25,01031325,0.9907925
5,2227,102,131,4738,2022/1/3 13:26,01031326,0.9907415
5,2227,102,131,4738,2022/1/3 13:26,01031326,0.9907415
5,2228,101,131,4738,2022/1/3 13:26,01031326,0.9907415
5,2228,102,131,4738,2022/1/3 13:26,01031326,0.9907415
5,2228,101,131,4738,2022/1/3 13:26,01031326,0.9907415
5,2226,101,131,4738,2022/1/3 13:26,01031326,0.9907415
5,2227,89,131,4738,2022/1/3 13:27,01031327,0.990697
5,2228,102,131,4738,2022/1/3 13:27,01031327,0.990697
5,2226,82,132,4738,2022/1/3 13:27,01031327,0.990697
5,2228,102,131,4738,2022/1/3 13:27,01031327,0.990697
5,2227,102,131,4738,2022/1/3 13:27,01031327,0.990697
5,2229,96,131,4738,2022/1/3 13:27,01031327,0.990697
5,2228,103,132,4738,2022/1/3 13:28,01031328,0.9906455
5,2229,102,132,4738,2022/1/3 13:28,01031328,0.9906455
5,2229,102,132,4738,2022/1/3 13:28,01031328,0.9906455
5,2229,102,132,4738,2022/1/3 13:28,01031328,0.9906455
5,2228,78,132,4738,2022/1/3 13:28,01031328,0.9906455
5,2230,101,132,4738,2022/1/3 13:28,01031328,0.9906455
5,2229,101,132,4738,2022/1/3 13:29,01031329,0.990595
5,2229,102,132,4738,2022/1/3 13:29,01031329,0.990595
5,2229,102,132,4738,2022/1/3 13:29,01031329,0.990595
5,2226,102,132,4738,2022/1/3 13:29,01031329,0.990595
5,2229,93,132,4738,2022/1/3 13:29,01031329,0.990595
5,2229,103,132,4738,2022/1/3 13:29,01031329,0.990595
5,2229,101,132,4738,2022/1/3 13:30,01031330,0.9905445
5,2230,102,132,4738,2022/1/3 13:30,01031330,0.9905445
5,2230,102,132,4738,2022/1/3 13:30,01031330,0.9905445
5,2230,98,132,4738,2022/1/3 13:30,01031330,0.9905445
5,2230,102,132,4738,2022/1/3 13:30,01031330,0.9905445
5,2230,103,132,4738,2022/1/3 13:30,01031330,0.9905445
5,2230,102,132,4738,2022/1/3 13:31,01031331,0.9904935
5,2231,102,132,4738,2022/1/3 13:31,01031331,0.9904935
5,2231,102,132,4738,2022/1/3 13:31,01031331,0.9904935
5,2231,101,132,4738,2022/1/3 13:31,01031331,0.9904935
5,2231,101,132,4738,2022/1/3 13:31,01031331,0.9904935
5,2231,100,132,4738,2022/1/3 13:31,01031331,0.9904935
5,2231,101,132,4738,2022/1/3 13:32,01031332,0.990443
5,2231,101,132,4738,2022/1/3 13:32,01031332,0.990443
5,2240,102,132,4738,2022/1/3 13:32,01031332,0.990443
5,2231,93,132,4738,2022/1/3 13:32,01031332,0.990443
5,2237,102,132,4738,2022/1/3 13:32,01031332,0.990443
5,2231,103,132,4738,2022/1/3 13:32,01031332,0.990443
5,2230,96,132,4738,2022/1/3 13:33,01031333,0.990395
5,2232,96,132,4738,2022/1/3 13:33,01031333,0.990395
5,2232,103,132,4738,2022/1/3 13:33,01031333,0.990395
5,2232,102,132,4738,2022/1/3 13:33,01031333,0.990395
5,2247,102,132,4738,2022/1/3 13:33,01031333,0.990395
5,2232,103,132,4738,2022/1/3 13:33,01031333,0.990395
5,2232,101,132,4738,2022/1/3 13:34,01031334,0.9903445
5,2230,101,132,4738,2022/1/3 13:34,01031334,0.9903445
5,2232,103,132,4738,2022/1/3 13:34,01031334,0.9903445
5,2232,103,132,4738,2022/1/3 13:34,01031334,0.9903445
5,2232,102,132,4738,2022/1/3 13:34,01031334,0.9903445
5,2230,96,132,4738,2022/1/3 13:34,01031334,0.9903445
5,2233,96,132,4738,2022/1/3 13:35,01031335,0.9902965
5,2233,102,132,4738,2022/1/3 13:35,01031335,0.9902965
5,2231,102,132,4738,2022/1/3 13:35,01031335,0.9902965
5,2233,103,132,4738,2022/1/3 13:35,01031335,0.9902965
5,2231,80,132,4738,2022/1/3 13:35,01031335,0.9902965
5,2234,103,132,4738,2022/1/3 13:35,01031335,0.9902965
5,2234,103,132,4738,2022/1/3 13:36,01031336,0.990245
5,2236,102,132,4738,2022/1/3 13:36,01031336,0.990245
5,2233,91,132,4738,2022/1/3 13:36,01031336,0.990245
5,2234,105,132,4738,2022/1/3 13:36,01031336,0.990245
5,2234,103,132,4738,2022/1/3 13:36,01031336,0.990245
5,2213,1,132,4738,2022/1/3 13:36,01031336,0.990245
5,2210,1,132,4738,2022/1/3 13:37,01031337,0.9902445
5,2210,1,132,4738,2022/1/3 13:37,01031337,0.9902445
5,2210,1,132,4738,2022/1/3 13:37,01031337,0.9902445
5,2210,1,132,4738,2022/1/3 13:37,01031337,0.9902445
5,2210,1,132,4738,2022/1/3 13:37,01031337,0.9902445
5,2210,1,132,4738,2022/1/3 13:37,01031337,0.9902445
5,2210,1,132,4738,2022/1/3 13:38,01031338,0.990244
5,2210,1,132,4738,2022/1/3 13:38,01031338,0.990244
5,2210,1,132,4738,2022/1/3 13:38,01031338,0.990244
5,2210,1,132,4738,2022/1/3 13:38,01031338,0.990244
5,2210,1,132,4738,2022/1/3 13:38,01031338,0.990244
5,2159,32782,130,4701,2022/1/3 13:39,01031339,0.973853
5,2156,32782,130,4701,2022/1/3 13:39,01031339,0.973853
5,2154,32782,130,4701,2022/1/3 13:39,01031339,0.973853
5,2168,74,130,4701,2022/1/3 13:40,01031340,0.973816
5,2172,74,130,4701,2022/1/3 13:40,01031340,0.973816
5,2181,78,130,4701,2022/1/3 13:40,01031340,0.973816
5,2188,91,130,4701,2022/1/3 13:41,01031341,0.9737705
5,2194,90,129,4701,2022/1/3 13:41,01031341,0.9737705
5,2200,97,129,4701,2022/1/3 13:41,01031341,0.9737705
5,2207,97,129,4701,2022/1/3 13:41,01031341,0.9737705
5,2211,101,129,4701,2022/1/3 13:41,01031341,0.9737705
5,2195,101,129,4701,2022/1/3 13:41,01031341,0.9737705
5,2217,101,128,4701,2022/1/3 13:43,01031343,0.9736695
5,2221,103,128,4701,2022/1/3 13:43,01031343,0.9736695
5,2224,104,128,4701,2022/1/3 13:43,01031343,0.9736695
5,2226,104,128,4701,2022/1/3 13:43,01031343,0.9736695
5,2228,103,128,4701,2022/1/3 13:43,01031343,0.9736695
5,2230,102,128,4701,2022/1/3 13:43,01031343,0.9736695
5,2236,104,128,4701,2022/1/3 13:44,01031344,0.9736175
5,2236,107,128,4701,2022/1/3 13:44,01031344,0.9736175
5,2237,107,128,4701,2022/1/3 13:44,01031344,0.9736175
5,2237,106,128,4701,2022/1/3 13:44,01031344,0.9736175
5,2237,105,128,4701,2022/1/3 13:44,01031344,0.9736175
5,2280,219,128,4701,2022/1/3 13:44,01031344,0.9736175
5,2254,112,128,4701,2022/1/3 13:45,01031345,0.9735615
5,2248,110,128,4701,2022/1/3 13:45,01031345,0.9735615
5,2247,110,128,4701,2022/1/3 13:45,01031345,0.9735615
5,2245,107,128,4701,2022/1/3 13:45,01031345,0.9735615
5,2245,110,128,4701,2022/1/3 13:45,01031345,0.9735615
5,2243,107,128,4701,2022/1/3 13:45,01031345,0.9735615
5,2243,108,128,4701,2022/1/3 13:46,01031346,0.9735075
5,2243,108,128,4701,2022/1/3 13:46,01031346,0.9735075
5,2243,108,127,4701,2022/1/3 13:46,01031346,0.9735075
5,2216,1,127,4701,2022/1/3 13:46,01031346,0.9735075
5,2204,1,127,4701,2022/1/3 13:46,01031346,0.9735075
5,2207,1,127,4701,2022/1/3 13:46,01031346,0.9735075
5,2212,1,127,4701,2022/1/3 13:47,01031347,0.973507
5,2218,1,127,4701,2022/1/3 13:47,01031347,0.973507
5,2224,1,127,4701,2022/1/3 13:47,01031347,0.973507
5,2227,100,127,4701,2022/1/3 13:47,01031347,0.973507
5,2230,102,127,4701,2022/1/3 13:47,01031347,0.973507
5,2231,102,127,4701,2022/1/3 13:47,01031347,0.973507
5,2233,102,127,4701,2022/1/3 13:48,01031348,0.973456
5,2234,102,127,4701,2022/1/3 13:48,01031348,0.973456
5,2236,102,127,4701,2022/1/3 13:48,01031348,0.973456
5,2237,104,127,4701,2022/1/3 13:48,01031348,0.973456
5,2237,103,127,4701,2022/1/3 13:48,01031348,0.973456
5,2238,103,127,4701,2022/1/3 13:48,01031348,0.973456
5,2238,103,127,4701,2022/1/3 13:49,01031349,0.9734045
5,2239,105,127,4701,2022/1/3 13:49,01031349,0.9734045
5,2239,103,127,4701,2022/1/3 13:49,01031349,0.9734045
5,2240,103,127,4701,2022/1/3 13:49,01031349,0.9734045
5,2240,102,127,4701,2022/1/3 13:49,01031349,0.9734045
5,2241,105,127,4701,2022/1/3 13:49,01031349,0.9734045
5,2241,105,126,4701,2022/1/3 13:50,01031350,0.973352
5,2241,103,126,4701,2022/1/3 13:50,01031350,0.973352
5,2241,103,126,4701,2022/1/3 13:50,01031350,0.973352
5,2241,102,126,4701,2022/1/3 13:50,01031350,0.973352
5,2242,104,126,4701,2022/1/3 13:50,01031350,0.973352
5,2242,104,126,4701,2022/1/3 13:50,01031350,0.973352
5,2242,103,126,4701,2022/1/3 13:51,01031351,0.9733005
5,2242,103,126,4701,2022/1/3 13:51,01031351,0.9733005
5,2242,103,126,4701,2022/1/3 13:51,01031351,0.9733005
5,2242,103,126,4701,2022/1/3 13:51,01031351,0.9733005
5,2242,103,126,4701,2022/1/3 13:51,01031351,0.9733005
5,2242,103,126,4701,2022/1/3 13:51,01031351,0.9733005
5,2243,104,126,4701,2022/1/3 13:52,01031352,0.9732485
5,2243,103,126,4701,2022/1/3 13:52,01031352,0.9732485
5,2243,103,126,4701,2022/1/3 13:52,01031352,0.9732485
5,2243,103,126,4701,2022/1/3 13:52,01031352,0.9732485
5,2243,103,126,4701,2022/1/3 13:52,01031352,0.9732485
5,2243,104,126,4701,2022/1/3 13:52,01031352,0.9732485
5,2243,103,126,4701,2022/1/3 13:53,01031353,0.973197
5,2243,103,126,4701,2022/1/3 13:53,01031353,0.973197
5,2243,103,126,4701,2022/1/3 13:53,01031353,0.973197
5,2244,103,126,4701,2022/1/3 13:53,01031353,0.973197
5,2244,105,126,4701,2022/1/3 13:53,01031353,0.973197
5,2244,104,126,4701,2022/1/3 13:53,01031353,0.973197
5,2244,104,126,4701,2022/1/3 13:54,01031354,0.973145
5,2244,103,126,4701,2022/1/3 13:54,01031354,0.973145
5,2244,105,126,4701,2022/1/3 13:54,01031354,0.973145
5,2244,103,126,4701,2022/1/3 13:54,01031354,0.973145
5,2245,103,126,4701,2022/1/3 13:54,01031354,0.973145
5,2245,103,125,4701,2022/1/3 13:55,01031355,0.9730935
5,2245,104,125,4701,2022/1/3 13:55,01031355,0.9730935
5,2245,104,125,4701,2022/1/3 13:55,01031355,0.9730935
5,2245,103,125,4701,2022/1/3 13:55,01031355,0.9730935
5,2245,103,125,4701,2022/1/3 13:55,01031355,0.9730935
5,2245,103,125,4701,2022/1/3 13:55,01031355,0.9730935
5,2245,104,125,4701,2022/1/3 13:56,01031356,0.9730415
5,2245,104,125,4701,2022/1/3 13:56,01031356,0.9730415
5,2245,103,125,4701,2022/1/3 13:56,01031356,0.9730415
5,2246,103,125,4701,2022/1/3 13:56,01031356,0.9730415
5,2246,103,125,4701,2022/1/3 13:56,01031356,0.9730415
5,2246,103,125,4701,2022/1/3 13:56,01031356,0.9730415
5,2246,104,125,4701,2022/1/3 13:57,01031357,0.9729895
5,2246,104,125,4701,2022/1/3 13:57,01031357,0.9729895
5,2246,103,125,4701,2022/1/3 13:57,01031357,0.9729895
5,2246,103,125,4701,2022/1/3 13:57,01031357,0.9729895
5,2246,103,125,4701,2022/1/3 13:57,01031357,0.9729895
5,2246,103,125,4701,2022/1/3 13:57,01031357,0.9729895
5,2247,103,125,4701,2022/1/3 13:58,01031358,0.972938
5,2247,103,125,4701,2022/1/3 13:58,01031358,0.972938
5,2247,103,125,4701,2022/1/3 13:58,01031358,0.972938
5,2247,105,125,4701,2022/1/3 13:58,01031358,0.972938
5,2247,103,125,4701,2022/1/3 13:58,01031358,0.972938
5,2248,104,125,4701,2022/1/3 13:58,01031358,0.972938
5,2248,104,125,4701,2022/1/3 13:59,01031359,0.972886
5,2248,104,125,4701,2022/1/3 13:59,01031359,0.972886
5,2248,103,125,4701,2022/1/3 13:59,01031359,0.972886
5,2248,103,125,4701,2022/1/3 13:59,01031359,0.972886
5,2248,103,125,4701,2022/1/3 13:59,01031359,0.972886
5,2248,103,125,4701,2022/1/3 13:59,01031359,0.972886
5,2248,104,125,4701,2022/1/3 14:00,01031400,0.970754
5,2248,103,125,4701,2022/1/3 14:00,01031400,0.970754
5,2248,103,125,4701,2022/1/3 14:00,01031400,0.970754
5,2249,103,125,4701,2022/1/3 14:00,01031400,0.970754
5,2249,102,125,4701,2022/1/3 14:00,01031400,0.970754
5,2249,102,125,4701,2022/1/3 14:00,01031400,0.970754
5,2249,104,125,4701,2022/1/3 14:01,01031401,0.970702
5,2249,103,125,4701,2022/1/3 14:01,01031401,0.970702
5,2249,103,125,4701,2022/1/3 14:01,01031401,0.970702
5,2249,104,125,4701,2022/1/3 14:01,01031401,0.970702
5,2250,103,125,4701,2022/1/3 14:01,01031401,0.970702
5,2250,103,125,4701,2022/1/3 14:01,01031401,0.970702
5,2250,102,125,4701,2022/1/3 14:02,01031402,0.970651
5,2250,104,125,4701,2022/1/3 14:02,01031402,0.970651
5,2250,103,125,4701,2022/1/3 14:02,01031402,0.970651
5,2250,103,125,4701,2022/1/3 14:02,01031402,0.970651
5,2250,104,125,4701,2022/1/3 14:02,01031402,0.970651
5,2250,104,125,4701,2022/1/3 14:02,01031402,0.970651
5,2250,103,125,4701,2022/1/3 14:03,01031403,0.9705995
5,2251,104,125,4701,2022/1/3 14:03,01031403,0.9705995
5,2251,103,125,4701,2022/1/3 14:03,01031403,0.9705995
5,2251,103,125,4701,2022/1/3 14:03,01031403,0.9705995
5,2251,103,125,4701,2022/1/3 14:03,01031403,0.9705995
5,2251,103,125,4701,2022/1/3 14:04,01031404,0.970548
5,2251,103,125,4701,2022/1/3 14:04,01031404,0.970548
5,2251,103,125,4701,2022/1/3 14:04,01031404,0.970548
5,2252,103,125,4701,2022/1/3 14:04,01031404,0.970548
5,2252,104,125,4701,2022/1/3 14:04,01031404,0.970548
5,2252,104,125,4701,2022/1/3 14:04,01031404,0.970548
5,2252,103,125,4701,2022/1/3 14:05,01031405,0.9704965
5,2252,103,125,4701,2022/1/3 14:05,01031405,0.9704965
5,2252,103,125,4701,2022/1/3 14:05,01031405,0.9704965
5,2252,103,125,4701,2022/1/3 14:05,01031405,0.9704965
5,2253,103,125,4701,2022/1/3 14:05,01031405,0.9704965
5,2253,105,124,4701,2022/1/3 14:05,01031405,0.9704965
5,2253,104,124,4701,2022/1/3 14:06,01031406,0.9704445
5,2253,103,124,4701,2022/1/3 14:06,01031406,0.9704445
5,2253,103,124,4701,2022/1/3 14:06,01031406,0.9704445
5,2253,103,124,4701,2022/1/3 14:06,01031406,0.9704445
5,2253,103,124,4701,2022/1/3 14:06,01031406,0.9704445
5,2254,103,124,4701,2022/1/3 14:06,01031406,0.9704445
5,2254,104,124,4701,2022/1/3 14:07,01031407,0.9703925
5,2254,103,124,4701,2022/1/3 14:07,01031407,0.9703925
5,2254,103,124,4701,2022/1/3 14:07,01031407,0.9703925
5,2254,103,124,4701,2022/1/3 14:07,01031407,0.9703925
5,2254,104,124,4701,2022/1/3 14:07,01031407,0.9703925
5,2254,103,124,4701,2022/1/3 14:07,01031407,0.9703925
5,2254,104,124,4701,2022/1/3 14:08,01031408,0.9703405
5,2255,104,124,4701,2022/1/3 14:08,01031408,0.9703405
